timestamp,trade_id,timestamp,pnl,fee_paid,balance,equity,qty,price,psize,pprice,type,wallet_exposure
1667001664000.0,61,1667001664000.0,0.0,-1.6688e-05,299.999983312,299.999863312,-2.0,0.08344,-2.0,0.08344,short_ientry,0.0005562666976099288
1667001684000.0,81,1667001684000.0,0.00014000000000000123,-8.33e-06,300.00011498199996,300.000284982,1.0,0.0833,-1.0,0.08344,short_nclose,0.00027813322673228444
1667001684000.0,81,1667001684000.0,0.00014000000000000123,-8.33e-06,300.00024665199993,300.00024665199993,1.0,0.0833,0.0,0.08344,short_nclose,0.0
1667001685000.0,82,1667001685000.0,0.0,-1.6654e-05,300.00022999799995,300.00018999799994,-2.0,0.08327,-2.0,0.08327,short_ientry,0.0005551329077351383
1667001722000.0,119,1667001722000.0,0.0,-2.5050000000000002e-05,300.000204948,299.999544948,-3.0,0.0835,-5.0,0.083408,short_primary_rentry,0.001390132383650494
1667001729000.0,126,1667001729000.0,0.0,-9.207e-05,300.000112878,299.998012878,-11.0,0.0837,-16.0,0.08360875,short_primary_rentry,0.004459131655540457
1667001747000.0,144,1667001747000.0,0.0,-0.00028526,299.999827618,299.992167618,-34.0,0.0839,-50.0,0.0838068,short_primary_rentry,0.013967808025995612
1667002214000.0,611,1667002214000.0,0.0007476000000000288,-5.859e-05,300.000516628,300.005539028,7.0,0.0837,-43.0,0.0838068,short_nclose,0.012012287313720098
1667002238000.0,635,1667002238000.0,0.0014476000000000488,-5.8519999999999995e-05,300.00190570800004,300.010790508,7.0,0.0836,-36.0,0.0838068,short_nclose,0.010056752115890128
1667002238000.0,635,1667002238000.0,0.0014476000000000488,-5.8519999999999995e-05,300.00329478800006,300.01045198800006,7.0,0.0836,-29.0,0.0838068,short_nclose,0.008101235027160156
1667002247000.0,644,1667002247000.0,0.0008272000000000279,-3.344e-05,300.0040885480001,300.0100085480001,4.0,0.0836,-25.0,0.0838068,short_nclose,0.00698380482126255
1667002247000.0,644,1667002247000.0,0.0008272000000000279,-3.344e-05,300.0048823080001,300.0098551080001,4.0,0.0836,-21.0,0.0838068,short_nclose,0.0058663805284113815
1667002262000.0,659,1667002262000.0,0.0015339999999999798,-4.1750000000000005e-05,300.0063745580001,300.0119233580001,5.0,0.0835,-16.0,0.0838068,short_nclose,0.0044696010275633745
1667002277000.0,674,1667002277000.0,0.0012271999999999839,-3.3400000000000005e-05,300.0075683580001,300.0113699580001,4.0,0.0835,-12.0,0.0838068,short_nclose,0.003352187431484783
1667002299000.0,696,1667002299000.0,0.00041360000000001396,-1.672e-05,300.0079652380001,300.0102332380001,2.0,0.0836,-10.0,0.0838068,short_nclose,0.0027934858307350277
1667002299000.0,696,1667002299000.0,0.00041360000000001396,-1.672e-05,300.0083621180001,300.0101765180001,2.0,0.0836,-8.0,0.0838068,short_nclose,0.0022347857081940104
1667002305000.0,702,1667002305000.0,0.0006135999999999919,-1.6700000000000003e-05,300.0089590180001,300.0110398180001,2.0,0.0835,-6.0,0.0838068,short_nclose,0.001676085946386122
1667002320000.0,717,1667002320000.0,0.0008135999999999977,-1.668e-05,300.0097559380001,300.0114231380001,2.0,0.0834,-4.0,0.0838068,short_nclose,0.0011173876627841325
1667002320000.0,717,1667002320000.0,0.0008135999999999977,-1.668e-05,300.01055285800015,300.0113864580002,2.0,0.0834,-2.0,0.0838068,short_nclose,0.0005586923473299762
1667002341000.0,738,1667002341000.0,0.00040679999999999883,-8.34e-06,300.01095131800014,300.0113681180001,1.0,0.0834,-1.0,0.0838068,short_nclose,0.0002793458026509439
1667002341000.0,738,1667002341000.0,0.00040679999999999883,-8.34e-06,300.0113497780001,300.0113497780001,1.0,0.0834,0.0,0.0838068,short_nclose,0.0
1667002347000.0,744,1667002347000.0,0.0,-1.6668e-05,300.0113331100001,300.0113131100001,-2.0,0.08334,-2.0,0.08334,short_ientry,0.0005555790118731489
1667002361000.0,758,1667002361000.0,0.0,-2.5050000000000002e-05,300.01130806000015,300.01083806000014,-3.0,0.0835,-5.0,0.083436,short_primary_rentry,0.0013905475853482393
1667002410000.0,807,1667002410000.0,0.00013599999999999723,-8.33e-06,300.01143573000013,300.01205973000015,1.0,0.0833,-4.0,0.083436,short_nclose,0.0011124375948800764
1667002449000.0,846,1667002449000.0,0.0,-8.350000000000001e-06,300.01142738000016,300.01107138000015,-1.0,0.0835,-5.0,0.0834488,short_primary_rentry,0.0013907603575096853
1667002531000.0,928,1667002531000.0,0.00014880000000000448,-8.33e-06,300.0115678500001,300.0122030500001,1.0,0.0833,-4.0,0.0834488,short_nclose,0.001112607765067549
1667002531000.0,928,1667002531000.0,0.00014880000000000448,-8.33e-06,300.0117083200001,300.0121847200001,1.0,0.0833,-3.0,0.0834488,short_nclose,0.0008344554330958784
1667002537000.0,934,1667002537000.0,0.00024880000000000735,-8.32e-06,300.0119488000001,300.01266640000006,1.0,0.0832,-2.0,0.0834488,short_nclose,0.000556303176148696
1667002537000.0,934,1667002537000.0,0.0003488000000000102,-8.31e-06,300.01228929000007,300.0126480900001,1.0,0.0831,-1.0,0.0834488,short_nclose,0.00027815127239449886
1667002537000.0,934,1667002537000.0,0.0003488000000000102,-8.31e-06,300.01262978000005,300.01262978000005,1.0,0.0831,0.0,0.0834488,short_nclose,0.0
1667002541000.0,938,1667002541000.0,0.0,-1.6582e-05,300.01261319800005,300.0125131980001,-2.0,0.08291,-2.0,0.08291,short_ientry,0.0005527100951937756
1667002616000.0,1013,1667002616000.0,0.0,-2.4929999999999997e-05,300.01258826800006,300.01215826800006,-3.0,0.0831,-5.0,0.08302399999999999,short_primary_rentry,0.001383675273082791
1667002619000.0,1016,1667002619000.0,0.0,-9.163e-05,300.0124966380001,300.01079663800004,-11.0,0.0833,-16.0,0.08321375,short_primary_rentry,0.004437881804658667
1667002643000.0,1040,1667002643000.0,0.0,-0.0002839,300.0122127380001,300.00713273800005,-34.0,0.0835,-50.0,0.08340840000000001,short_primary_rentry,0.013900834109183474
1667002808000.0,1205,1667002808000.0,0.0007588000000000594,-5.8309999999999996e-05,300.0129132280001,300.01972442800013,7.0,0.0833,-43.0,0.08340840000000001,short_nclose,0.011954689421232777
1667002814000.0,1211,1667002814000.0,0.0006504000000000509,-4.9980000000000006e-05,300.0135136480001,300.0186344480001,6.0,0.0833,-37.0,0.08340840000000001,short_nclose,0.010286572636260887
1667002848000.0,1245,1667002848000.0,0.0012504000000000681,-4.992e-05,300.01471412800015,300.02210452800017,6.0,0.0832,-31.0,0.08340840000000001,short_nclose,0.008618445290309454
1667002848000.0,1245,1667002848000.0,0.0012504000000000681,-4.992e-05,300.0159146080002,300.0218746080002,6.0,0.0832,-25.0,0.08340840000000001,short_nclose,0.006950331294006615
1667002942000.0,1339,1667002942000.0,0.00032520000000002547,-2.4990000000000003e-05,300.0162148180002,300.0190396180002,3.0,0.0833,-22.0,0.08340840000000001,short_nclose,0.006116285418483674
1667003163000.0,1560,1667003163000.0,0.0,-0.00023407999999999998,300.0159807380002,300.00926553800025,-28.0,0.0836,-50.0,0.083515696,short_primary_rentry,0.013918541238130426
1667003703000.0,2100,1667003703000.0,0.0008098719999999893,-5.838e-05,300.01673223000023,300.02256715800024,7.0,0.0834,-43.0,0.083515696,short_nclose,0.011969915482070236
1667003709000.0,2106,1667003709000.0,0.0006941759999999908,-5.0039999999999995e-05,300.01737636600024,300.0227671180002,6.0,0.0834,-37.0,0.083515696,short_nclose,0.010299672603730516
1667003715000.0,2112,1667003715000.0,0.001294176000000008,-4.9980000000000006e-05,300.01862056200025,300.02592713800027,6.0,0.0833,-31.0,0.083515696,short_nclose,0.008629419637855356
1667003715000.0,2112,1667003715000.0,0.001294176000000008,-4.9980000000000006e-05,300.01986475800027,300.02575715800026,6.0,0.0833,-25.0,0.083515696,short_nclose,0.006959180525209955
1667003735000.0,2132,1667003735000.0,0.0008627840000000053,-3.332e-05,300.02069422200026,300.02543383800025,4.0,0.0833,-21.0,0.083515696,short_nclose,0.0058456954795999974
1667003735000.0,2132,1667003735000.0,0.0008627840000000053,-3.332e-05,300.02152368600025,300.02536051800024,4.0,0.0833,-17.0,0.083515696,short_nclose,0.0047322165908533775
1667003744000.0,2141,1667003744000.0,0.00043139200000000266,-1.666e-05,300.0219384180003,300.02532385800026,2.0,0.0833,-15.0,0.083515696,short_nclose,0.0041754794552878605
1667003744000.0,2141,1667003744000.0,0.00043139200000000266,-1.666e-05,300.0223531500003,300.0252871980003,2.0,0.0833,-13.0,0.083515696,short_nclose,0.00361874385891903
1667003753000.0,2150,1667003753000.0,0.00043139200000000266,-1.666e-05,300.0227678820003,300.0254705380003,2.0,0.0833,-11.0,0.083515696,short_nclose,0.0030620098017405005
1667003753000.0,2150,1667003753000.0,0.00043139200000000266,-1.666e-05,300.02318261400035,300.02539387800033,2.0,0.0833,-9.0,0.083515696,short_nclose,0.0025052772837458903
1667003810000.0,2207,1667003810000.0,0.00011569599999999847,-8.34e-06,300.02328997000035,300.02437553800036,1.0,0.0834,-8.0,0.083515696,short_nclose,0.002226912344261029
1667003895000.0,2292,1667003895000.0,0.00011569599999999847,-8.34e-06,300.02339732600035,300.02427719800033,1.0,0.0834,-7.0,0.083515696,short_nclose,0.0019485476039882745
1667003925000.0,2322,1667003925000.0,0.00011569599999999847,-8.34e-06,300.02350468200035,300.02431885800036,1.0,0.0834,-6.0,0.083515696,short_nclose,0.001670183062927412
1667003946000.0,2343,1667003946000.0,0.00011569599999999847,-8.34e-06,300.02361203800035,300.02424051800034,1.0,0.0834,-5.0,0.083515696,short_nclose,0.0013918187210782277
1667003985000.0,2382,1667003985000.0,0.00021569600000000133,-8.33e-06,300.02381940400033,300.02476218800035,1.0,0.0833,-4.0,0.083515696,short_nclose,0.0011134542072813362
1667003985000.0,2382,1667003985000.0,0.00021569600000000133,-8.33e-06,300.0240267700003,300.02473385800033,1.0,0.0833,-3.0,0.083515696,short_nclose,0.0008350900782758659
1667003992000.0,2389,1667003992000.0,0.0003156960000000042,-8.32e-06,300.0243341460003,300.0250055380003,1.0,0.0832,-2.0,0.083515696,short_nclose,0.0005567261484820689
1667003992000.0,2389,1667003992000.0,0.0003156960000000042,-8.32e-06,300.02464152200025,300.02497721800023,1.0,0.0832,-1.0,0.083515696,short_nclose,0.00027836278905736463
1667003997000.0,2394,1667003997000.0,0.00041569600000000706,-8.31e-06,300.02504890800026,300.02504890800026,1.0,0.0831,0.0,0.083515696,short_nclose,0.0
1667003999000.0,2396,1667003999000.0,0.0,-1.6610000000000002e-05,300.02503229800027,300.02501229800026,-2.0,0.08305,-2.0,0.08305,short_ientry,0.0005536204720245507
1667004010000.0,2407,1667004010000.0,0.0,-2.496e-05,300.02500733800025,300.02455733800025,-3.0,0.0832,-5.0,0.08313999999999999,short_primary_rentry,0.0013855511701785688
1667004261000.0,2658,1667004261000.0,0.0,-9.174e-05,300.02491559800023,300.02265559800026,-11.0,0.0834,-16.0,0.08331875,short_primary_rentry,0.0044432976419405265
1667004429000.0,2826,1667004429000.0,0.0,-0.00028423999999999995,300.02463135800025,300.0186313580003,-34.0,0.0836,-50.0,0.08351,short_primary_rentry,0.013917190668980917
1667004947000.0,3344,1667004947000.0,0.0,-0.0014784000000000002,300.02315295800025,299.97831295800023,-176.0,0.084,-226.0,0.08389159292035397,short_primary_rentry,0.06319345628186938
1667005255000.0,3652,1667005255000.0,0.0029309734513272012,-0.00026816000000000003,300.02581577145156,300.04940479800024,32.0,0.0838,-194.0,0.08389159292035397,short_nclose,0.05424522881373093
1667005262000.0,3659,1667005262000.0,0.002473008849557326,-0.00022626,300.02806252030115,300.05003853800025,27.0,0.0838,-167.0,0.08389159292035397,short_nclose,0.046695285434345486
1667005280000.0,3677,1667005280000.0,0.005173008849557403,-0.00022599000000000002,300.0330095391507,300.0640325480003,27.0,0.0837,-140.0,0.08389159292035397,short_nclose,0.03914510282348448
1667005295000.0,3692,1667005295000.0,0.008164601769911461,-0.00023407999999999998,300.04094006092066,300.0747184680003,28.0,0.0836,-112.0,0.08389159292035397,short_nclose,0.03131525452883829
1667005295000.0,3692,1667005295000.0,0.008164601769911461,-0.00023407999999999998,300.0488705826906,300.07420438800034,28.0,0.0836,-84.0,0.08389159292035397,short_nclose,0.023485820131983057
1667005338000.0,3735,1667005338000.0,0.0026823008849556906,-0.00011718,300.0514357035755,300.0655472080003,14.0,0.0837,-70.0,0.08389159292035397,short_nclose,0.019571349460984433
1667005359000.0,3756,1667005359000.0,0.002107522123893757,-9.207e-05,300.0534511556994,300.0653451380003,11.0,0.0837,-59.0,0.08389159292035397,short_nclose,0.016495740886287982
1667005394000.0,3791,1667005394000.0,0.0017243362831858011,-7.533e-05,300.0551001619826,300.06517980800027,9.0,0.0837,-50.0,0.08389159292035397,short_nclose,0.013979364602545617
1667005765000.0,4162,1667005765000.0,0.0,-0.00142636,300.0536738019826,300.0260634480003,-169.0,0.0844,-219.0,0.08428392532428174,short_primary_rentry,0.061516259448297875
1667006013000.0,4410,1667006013000.0,0.0,-0.004513500000000001,300.0491603019826,299.8848399480003,-531.0,0.085,-750.0,0.08479090619469026,short_primary_rentry,0.21194253495665422
1667006351000.0,4748,1667006351000.0,0.0,-0.008677399999999998,300.0404829019826,299.1160725480003,-1009.0,0.086,-1759.0,0.08548446824674116,short_primary_rentry,0.5011563046148667
1667015118000.0,13515,1667015118000.0,0.04630152993203175,-0.00214103,300.0846434019146,300.4080615180003,251.0,0.0853,-1508.0,0.08548446824674116,short_nclose,0.4295807231409403
1667015118000.0,13515,1667015118000.0,0.04630152993203175,-0.00214103,300.1288039018466,300.39839048800025,251.0,0.0853,-1257.0,0.08548446824674116,short_nclose,0.3580262047134108
1667017487000.0,15884,1667017487000.0,0.0,-0.004054800000000001,300.1247491018466,297.89944568800024,-465.0,0.0872,-1722.0,0.0859477215947466,short_primary_rentry,0.4931348615169672
1667018746000.0,17143,1667018746000.0,0.036339512307664246,-0.00211068,300.1589779341543,300.4065350080003,246.0,0.0858,-1476.0,0.0859477215947466,short_nclose,0.42263882275636927
1667018746000.0,17143,1667018746000.0,0.036339512307664246,-0.00211068,300.19320676646197,300.3995043280003,246.0,0.0858,-1230.0,0.0859477215947466,short_nclose,0.35215886028953614
1667018865000.0,17262,1667018865000.0,0.02585127908065546,-0.0015015000000000002,300.2175565455426,300.38395282800025,175.0,0.0858,-1055.0,0.0859477215947466,short_nclose,0.3020304585974552
1667018865000.0,17262,1667018865000.0,0.02585127908065546,-0.0015015000000000002,300.24190632462324,300.38070132800027,175.0,0.0858,-880.0,0.0859477215947466,short_nclose,0.2519101877857154
1667018878000.0,17275,1667018878000.0,0.018465199343325328,-0.0010725,300.25929902396655,300.4010288280002,125.0,0.0858,-755.0,0.0859477215947466,short_nclose,0.21611497134299965
1667018878000.0,17275,1667018878000.0,0.018465199343325328,-0.0010725,300.27669172330985,300.3949563280002,125.0,0.0858,-630.0,0.0859477215947466,short_nclose,0.18032390157869532
1667018896000.0,17293,1667018896000.0,0.013294943527194236,-0.0007722000000000001,300.28921446683705,300.3797841280002,90.0,0.0858,-540.0,0.0859477215947466,short_nclose,0.15455689856716023
1667018896000.0,17293,1667018896000.0,0.013294943527194236,-0.0007722000000000001,300.30173721036425,300.37721192800024,90.0,0.0858,-450.0,0.0859477215947466,short_nclose,0.12879204455131982
1667019142000.0,17539,1667019142000.0,0.009454182063782568,-0.0005491200000000001,300.310642272428,300.37152280800024,64.0,0.0858,-386.0,0.0859477215947466,short_nclose,0.11047167787506047
1667019142000.0,17539,1667019142000.0,0.009454182063782568,-0.0005491200000000001,300.3195473344918,300.3703336880002,64.0,0.0858,-322.0,0.0859477215947466,short_nclose,0.09215239766822166
1667019162000.0,17559,1667019162000.0,0.01585418206378275,-0.0005484800000000001,300.33485303655556,300.40650520800017,64.0,0.0857,-258.0,0.0859477215947466,short_nclose,0.07383263030330225
1667019168000.0,17565,1667019168000.0,0.01263380133207688,-0.00043707000000000007,300.34704976788765,300.4024681380002,51.0,0.0857,-207.0,0.0859477215947466,short_nclose,0.059235402458129076
1667019184000.0,17581,1667019184000.0,0.010156585384610825,-0.00035137000000000005,300.3568549832723,300.4046167680002,41.0,0.0857,-166.0,0.0859477215947466,short_nclose,0.04750123577343532
1667019189000.0,17586,1667019189000.0,0.014256585384610942,-0.00035096,300.3707606086569,300.4154758080002,41.0,0.0856,-125.0,0.0859477215947466,short_nclose,0.035767346920097295
1667019189000.0,17586,1667019189000.0,0.014256585384610942,-0.00035096,300.3846662340415,300.41471484800024,41.0,0.0856,-84.0,0.0859477215947466,short_nclose,0.02403454445418873
1667019200000.0,17597,1667019200000.0,0.007302153489678775,-0.00017976,300.3917886275312,300.4143250880002,21.0,0.0856,-63.0,0.0859477215947466,short_nclose,0.01802548094010308
1667019200000.0,17597,1667019200000.0,0.007302153489678775,-0.00017976,300.39891102102087,300.4139353280002,21.0,0.0856,-42.0,0.0859477215947466,short_nclose,0.012016702373221173
1667019206000.0,17603,1667019206000.0,0.0034772159474660835,-8.560000000000001e-05,300.40230263696833,300.41406972800024,10.0,0.0856,-32.0,0.0859477215947466,short_nclose,0.009155479391766249
1667019206000.0,17603,1667019206000.0,0.0034772159474660835,-8.560000000000001e-05,300.4056942529158,300.4137841280002,10.0,0.0856,-22.0,0.0859477215947466,short_nclose,0.006294321017405523
1667019219000.0,17616,1667019219000.0,0.0017386079737330418,-4.2800000000000004e-05,300.4073900608895,300.4134713280002,5.0,0.0856,-17.0,0.0859477215947466,short_nclose,0.004863766057201655
1667019219000.0,17616,1667019219000.0,0.0017386079737330418,-4.2800000000000004e-05,300.4090858688632,300.4133785280002,5.0,0.0856,-12.0,0.0859477215947466,short_nclose,0.0034332272479507546
1667019263000.0,17660,1667019263000.0,0.001043164784239825,-2.5679999999999998e-05,300.4101033536474,300.4133228480001,3.0,0.0856,-9.0,0.0859477215947466,short_nclose,0.0025749117147438566
1667019263000.0,17660,1667019263000.0,0.001043164784239825,-2.5679999999999998e-05,300.4111208384316,300.41326716800006,3.0,0.0856,-6.0,0.0859477215947466,short_nclose,0.0017166019957224827
1667019351000.0,17748,1667019351000.0,0.00014772159474660262,-8.580000000000001e-06,300.4112599800264,300.4120485880001,1.0,0.0858,-5.0,0.0859477215947466,short_nclose,0.0014305010005360827
1667019351000.0,17748,1667019351000.0,0.00014772159474660262,-8.580000000000001e-06,300.4113991216212,300.41203000800016,1.0,0.0858,-4.0,0.0859477215947466,short_nclose,0.0011444002703765682
1667019360000.0,17757,1667019360000.0,0.00014772159474660262,-8.580000000000001e-06,300.41153826321596,300.4120714280002,1.0,0.0858,-3.0,0.0859477215947466,short_nclose,0.0008582998052435709
1667019360000.0,17757,1667019360000.0,0.00014772159474660262,-8.580000000000001e-06,300.41167740481075,300.41203284800025,1.0,0.0858,-2.0,0.0859477215947466,short_nclose,0.0005721996051367226
1667019381000.0,17778,1667019381000.0,0.0002477215947466055,-8.570000000000001e-06,300.4119165564055,300.41218427800027,1.0,0.0857,-1.0,0.0859477215947466,short_nclose,0.0002860995748103388
1667019407000.0,17804,1667019407000.0,0.0,-8.568000000000002e-06,300.4119079884055,300.41215571000026,-1.0,0.08568,-2.0,0.0858138607973733,short_ientry,0.0005713079842406601
1667019420000.0,17817,1667019420000.0,0.00011386079737329968,-8.570000000000001e-06,300.41201327920294,300.4121571400003,1.0,0.0857,-1.0,0.0858138607973733,short_nclose,0.00028565389200204154
1667019421000.0,17818,1667019421000.0,0.0,-8.567e-06,300.41200471220293,300.4121085730003,-1.0,0.08567,-2.0,0.08574193039868665,short_ientry,0.0005708289219721967
1667019447000.0,17844,1667019447000.0,0.0,-2.5770000000000006e-05,300.41197894220295,300.4115628030003,-3.0,0.0859,-5.0,0.08583677215947466,short_primary_rentry,0.0014286509556263238
1667019739000.0,18136,1667019739000.0,0.00013677215947466292,-8.570000000000001e-06,300.41210714436244,300.4126942330003,1.0,0.0857,-4.0,0.08583677215947466,short_nclose,0.0011429202767547044
1667019745000.0,18142,1667019745000.0,0.0002367721594746658,-8.56e-06,300.4123353565219,300.41337567300036,1.0,0.0856,-3.0,0.08583677215947466,short_nclose,0.0008571895563902765
1667019745000.0,18142,1667019745000.0,0.0002367721594746658,-8.56e-06,300.4125635686814,300.4132571130003,1.0,0.0856,-2.0,0.08583677215947466,short_nclose,0.000571459270143676
1667019745000.0,18142,1667019745000.0,0.0003367721594746548,-8.550000000000001e-06,300.41289179084083,300.41323856300033,1.0,0.0855,-1.0,0.08583677215947466,short_nclose,0.0002857293228921666
1667019745000.0,18142,1667019745000.0,0.0003367721594746548,-8.550000000000001e-06,300.4132200130003,300.4132200130003,1.0,0.0855,0.0,0.08583677215947466,short_nclose,0.0
1667019746000.0,18143,1667019746000.0,0.0,-1.7098e-05,300.4132029150003,300.4130229150003,-2.0,0.08549,-2.0,0.08549,short_ientry,0.0005691494193361985
1667019824000.0,18221,1667019824000.0,0.0,-2.571e-05,300.4131772050003,300.4127072050003,-3.0,0.0857,-5.0,0.085616,short_primary_rentry,0.0014249707818504932
1667020004000.0,18401,1667020004000.0,0.00011599999999999111,-8.550000000000001e-06,300.41328465500027,300.41382865500026,1.0,0.0855,-4.0,0.085616,short_nclose,0.0011399762177404754
1667020030000.0,18427,1667020030000.0,0.0,-8.570000000000001e-06,300.4132760850003,300.4128900850003,-1.0,0.0857,-5.0,0.08563280000000001,short_primary_rentry,0.0014252499276325372
1667020033000.0,18430,1667020033000.0,0.0,-4.29e-05,300.4132331850003,300.4122971850003,-5.0,0.0858,-10.0,0.0857164,short_primary_rentry,0.0028532830957953897
1667020075000.0,18472,1667020075000.0,0.00011640000000000261,-8.56e-06,300.4133410250003,300.4144786250003,1.0,0.0856,-9.0,0.0857164,short_nclose,0.002567953864391796
1667020084000.0,18481,1667020084000.0,0.00011640000000000261,-8.56e-06,300.4134488650003,300.4145400650003,1.0,0.0856,-8.0,0.0857164,short_nclose,0.0022826248378385802
1667020093000.0,18490,1667020093000.0,0.0002163999999999916,-8.550000000000001e-06,300.4136567150003,300.41531151500027,1.0,0.0855,-7.0,0.0857164,short_nclose,0.001997295351220429
1667020093000.0,18490,1667020093000.0,0.0002163999999999916,-8.550000000000001e-06,300.41386456500027,300.41528296500024,1.0,0.0855,-6.0,0.0857164,short_nclose,0.0017119662594291538
1667020107000.0,18504,1667020107000.0,0.0002163999999999916,-8.550000000000001e-06,300.41407241500025,300.41520441500023,1.0,0.0855,-5.0,0.0857164,short_nclose,0.001426637562463935
1667020107000.0,18504,1667020107000.0,0.0002163999999999916,-8.550000000000001e-06,300.41428026500023,300.41518586500024,1.0,0.0855,-4.0,0.0857164,short_nclose,0.0011413092603239526
1667020125000.0,18522,1667020125000.0,0.0002163999999999916,-8.550000000000001e-06,300.4144881150002,300.4151973150002,1.0,0.0855,-3.0,0.0857164,short_nclose,0.0008559813530083873
1667020125000.0,18522,1667020125000.0,0.0002163999999999916,-8.550000000000001e-06,300.4146959650002,300.4151687650002,1.0,0.0855,-2.0,0.0857164,short_nclose,0.0005706538405164199
1667020217000.0,18614,1667020217000.0,0.0,-2.5770000000000006e-05,300.4146701950002,300.4142529950002,-3.0,0.0859,-5.0,0.08582656,short_primary_rentry,0.0014284681893911785
1667020235000.0,18632,1667020235000.0,0.0,-4.2999999999999995e-05,300.4146271950002,300.4136599950002,-5.0,0.086,-10.0,0.08591328,short_primary_rentry,0.0028598234647287456
1667020315000.0,18712,1667020315000.0,0.0,-9.470999999999999e-05,300.4145324850002,300.4122452850002,-11.0,0.0861,-21.0,0.0860110857142857,short_primary_rentry,0.006012468122161119
1667020396000.0,18793,1667020396000.0,0.00033325714285709074,-2.5770000000000006e-05,300.4148399721431,300.4170195150003,3.0,0.0859,-18.0,0.0860110857142857,short_nclose,0.005153538829841775
1667020415000.0,18812,1667020415000.0,0.0006332571428570993,-2.5740000000000004e-05,300.41544748928595,300.41891377500025,3.0,0.0858,-15.0,0.0860110857142857,short_nclose,0.0042946070067195795
1667020415000.0,18812,1667020415000.0,0.0006332571428570993,-2.5740000000000004e-05,300.4160550064288,300.4188280350002,3.0,0.0858,-12.0,0.0860110857142857,short_nclose,0.003435678657551578
1667020421000.0,18818,1667020421000.0,0.00042217142857139955,-1.7160000000000002e-05,300.41646001785733,300.4186708750002,2.0,0.0858,-10.0,0.0860110857142857,short_nclose,0.002863061688070389
1667020421000.0,18818,1667020421000.0,0.00042217142857139955,-1.7160000000000002e-05,300.4168650292859,300.41863371500017,2.0,0.0858,-8.0,0.0860110857142857,short_nclose,0.002290446262553229
1667020450000.0,18847,1667020450000.0,0.00021108571428569978,-8.580000000000001e-06,300.41706753500017,300.41868513500015,1.0,0.0858,-7.0,0.0860110857142857,short_nclose,0.0020041391287792085
1667020450000.0,18847,1667020450000.0,0.00021108571428569978,-8.580000000000001e-06,300.41727004071447,300.4186565550002,1.0,0.0858,-6.0,0.0860110857142857,short_nclose,0.001717832380993854
1667020471000.0,18868,1667020471000.0,0.00031108571428570264,-8.570000000000001e-06,300.41757255642875,300.4191779850002,1.0,0.0857,-5.0,0.0860110857142857,short_nclose,0.0014315255426366556
1667020475000.0,18872,1667020475000.0,0.0004110857142857055,-8.56e-06,300.417975082143,300.41973942500016,1.0,0.0856,-4.0,0.0860110857142857,short_nclose,0.0011452188996449732
1667020475000.0,18872,1667020475000.0,0.0004110857142857055,-8.56e-06,300.4183776078573,300.41970086500015,1.0,0.0856,-3.0,0.0860110857142857,short_nclose,0.0008589130238885504
